#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.900000000000000000e+01	4.014400797009340494e+01	1.597441163487849369e+00	nan	nan	1.763179739061586371e-01	9.723060709484249511e-03	9.729884444265014531e-01	2.018003116447720721e-02	nan	nan	nan	nan	2.644679999999999254e-01	1.500000000000000222e-01	9.935000000000000497e-01	2.728435368560447327e-02	7.036914285714290429e+01	2.340779588753968132e-01	2.452086833831964852e-01	1.168724643389367282e-02	nan	0.000000000000000000e+00
3.000000000000000000e+01	4.422216697410087960e+01	1.418334435047713393e+00	nan	nan	1.784612605623812909e-01	9.284452305717949550e-03	9.730291441687373144e-01	1.997008336854055530e-02	nan	nan	nan	nan	2.636039999999999495e-01	1.500000000000000222e-01	9.931999999999999718e-01	2.723343821779290741e-02	7.036914285714290429e+01	2.341659029816689774e-01	2.455996045925289695e-01	1.089594822827326739e-02	nan	0.000000000000000000e+00
3.100000000000000000e+01	4.829383476712964551e+01	1.254628756537008449e+00	nan	nan	1.997021199646582257e-01	9.795135014063835119e-03	9.730697568338450010e-01	1.977270046482684090e-02	nan	nan	nan	nan	2.906409999999999272e-01	1.500000000000000222e-01	9.929000000000000048e-01	2.718252274998133808e-02	7.036914285714290429e+01	2.342550963885954574e-01	2.721858496499187097e-01	1.121255010202638208e-02	nan	0.000000000000000000e+00
3.200000000000000000e+01	5.196779504568998931e+01	1.120145366850946900e+00	nan	nan	1.960762478912356221e-01	9.054734653329125221e-03	9.731102823571200489e-01	1.958826614321446807e-02	nan	nan	nan	nan	2.812640000000001805e-01	1.500000000000000222e-01	9.926000000000000378e-01	2.713160728216977222e-02	7.036914285714290429e+01	2.343368069200624237e-01	2.648070582563399888e-01	1.009247072374020761e-02	nan	0.000000000000000000e+00
3.300000000000000000e+01	5.574412943263813958e+01	9.952018296606897074e-01	nan	nan	1.980664480415419149e-01	8.572117510712547531e-03	9.731507206738237992e-01	1.941715325510905837e-02	nan	nan	nan	nan	2.799249999999995353e-01	1.500000000000000222e-01	9.922999999999999599e-01	2.708069181435820288e-02	7.036914285714290429e+01	2.344220478916680950e-01	2.655208749279279190e-01	9.285321498401624685e-03	nan	0.000000000000000000e+00
3.400000000000000000e+01	5.951031165944586832e+01	8.840775738117613303e-01	nan	nan	1.735720841390283042e-01	6.974305041698038339e-03	9.731910717191837312e-01	1.925972075269094183e-02	nan	nan	nan	nan	2.413589999999992131e-01	1.500000000000000222e-01	9.919999999999999929e-01	2.702977634654663702e-02	7.036914285714290429e+01	2.345083630341497916e-01	2.309801720792510060e-01	7.295198734089562709e-03	nan	0.000000000000000000e+00
3.500000000000000000e+01	6.383968760110415275e+01	7.727843244924136323e-01	nan	nan	1.928641070885506736e-01	7.148298690065242773e-03	9.732313354283926854e-01	1.911631053302395231e-02	nan	nan	nan	nan	2.637149999999994776e-01	1.500000000000000222e-01	9.917000000000000259e-01	2.697886087873506769e-02	7.036914285714290429e+01	2.346092435843388779e-01	2.547867415474340813e-01	7.167221761693770218e-03	nan	0.000000000000000000e+00
3.600000000000000000e+01	6.776453861150818625e+01	6.865778702425802127e-01	nan	nan	1.984300018882731165e-01	6.783570503436571995e-03	9.733696831620419765e-01	1.898915943344330753e-02	nan	nan	nan	nan	2.669870000000003074e-01	1.500000000000000222e-01	9.915000000000000480e-01	2.692794541092350183e-02	7.036914285714290429e+01	2.347022804009850361e-01	2.593322709196821396e-01	6.453054915451221507e-03	nan	0.000000000000000000e+00
3.700000000000000000e+01	7.162059553976339998e+01	6.145892421693827101e-01	nan	nan	2.479910403993429990e-01	7.858382471942038094e-03	9.734098057651739966e-01	1.887472430066916562e-02	nan	nan	nan	nan	3.288130000000002440e-01	1.500000000000000222e-01	9.911999999999999700e-01	2.687702994311193250e-02	7.036914285714290429e+01	2.347952037970213457e-01	3.206964948336221144e-01	7.056101167301430041e-03	nan	0.000000000000000000e+00
3.800000000000000000e+01	7.473880860448306862e+01	5.646791814768044038e-01	nan	nan	2.087882245179450147e-01	6.126357437408874555e-03	9.734498408491387700e-01	1.877520445032166557e-02	nan	nan	nan	nan	2.728160000000006136e-01	1.500000000000000222e-01	9.909000000000000030e-01	2.682611447530036664e-02	7.036914285714290429e+01	2.348714830690769584e-01	2.688089892634616951e-01	5.173285688596524975e-03	nan	0.000000000000000000e+00
3.900000000000000000e+01	7.845892229093382753e+01	5.133998567126504264e-01	nan	nan	1.937920318799364883e-01	5.206426222921923218e-03	9.734897883489961323e-01	1.869084205998559206e-02	nan	nan	nan	nan	2.489889999999999048e-01	1.500000000000000222e-01	9.906000000000000361e-01	2.677519900748879730e-02	7.036914285714290429e+01	2.349638582803629805e-01	2.475278179615973961e-01	4.036036613817734278e-03	nan	0.000000000000000000e+00
4.000000000000000000e+01	8.249887225791144374e+01	4.656555547610116141e-01	nan	nan	1.905594486254445219e-01	4.679515704546392992e-03	9.734313416615306691e-01	1.861996663269832250e-02	nan	nan	nan	nan	2.404399999999995430e-01	1.500000000000000222e-01	9.901999999999999691e-01	2.672428353967723144e-02	7.036914285714290429e+01	2.350659155950260704e-01	2.406205398325197975e-01	3.269966610540854003e-03	nan	0.000000000000000000e+00
4.100000000000000000e+01	8.665479344691732422e+01	4.224666044861684067e-01	nan	nan	2.038122894569648624e-01	4.630516210128607542e-03	9.734710799909681578e-01	1.856651906933758783e-02	nan	nan	nan	nan	2.525390000000005131e-01	1.500000000000000222e-01	9.899000000000000021e-01	2.667336807186566211e-02	7.036914285714290429e+01	2.351728587009552507e-01	2.561682317809193532e-01	2.980522266833401501e-03	nan	0.000000000000000000e+00
4.200000000000000000e+01	9.055847811947742798e+01	3.852273957930333337e-01	nan	nan	2.062865179879176669e-01	4.450456153062750178e-03	9.735107305296457625e-01	1.852875094406919443e-02	nan	nan	nan	nan	2.514739999999999753e-01	1.500000000000000222e-01	9.896000000000000352e-01	2.662245260405409625e-02	7.036914285714290429e+01	2.352751850994264371e-01	2.581218293586799439e-01	2.795295570259748869e-03	nan	0.000000000000000000e+00
4.300000000000000000e+01	9.443261771659931014e+01	3.504442348172110422e-01	nan	nan	2.259027652251855423e-01	4.834465125165286585e-03	9.735502932124819875e-01	1.850676214564447863e-02	nan	nan	nan	nan	2.745359999999994471e-01	1.500000000000000222e-01	9.892999999999999572e-01	2.657153713624252692e-02	7.036914285714290429e+01	2.353784406473996005e-01	2.802530029710083581e-01	2.900048586677054716e-03	nan	0.000000000000000000e+00
4.400000000000000000e+01	9.800082212261401082e+01	3.210297892020054222e-01	nan	nan	2.110427554992114485e-01	4.482231917359391291e-03	9.735897679743611421e-01	1.850061281579717595e-02	nan	nan	nan	nan	2.556840000000004665e-01	1.500000000000000222e-01	9.889999999999999902e-01	2.652062166843096105e-02	7.036914285714290429e+01	2.354738699328212392e-01	2.598437002244061156e-01	2.564523820095359653e-03	nan	0.000000000000000000e+00
4.500000000000000000e+01	1.018492894864037908e+02	2.922885663702154413e-01	nan	nan	1.950106305726241607e-01	4.109907592108106786e-03	9.736291547501328969e-01	1.851032260012105274e-02	nan	nan	nan	nan	2.354660000000006193e-01	1.500000000000000222e-01	9.887000000000000233e-01	2.646970620061939172e-02	7.036914285714290429e+01	2.355771493390811655e-01	2.384893326345945697e-01	2.233589775336112387e-03	nan	0.000000000000000000e+00
4.600000000000000000e+01	1.060423491463600101e+02	2.647004459665389664e-01	nan	nan	1.889766265143867363e-01	3.952758052895750072e-03	9.736684534746126163e-01	1.853587041310456734e-02	nan	nan	nan	nan	2.273610000000001463e-01	1.500000000000000222e-01	9.883999999999999453e-01	2.641879073280782586e-02	7.036914285714290429e+01	2.356900949806004231e-01	2.293925476095407257e-01	2.027999232470403552e-03	nan	0.000000000000000000e+00
4.700000000000000000e+01	1.104016886733883496e+02	2.404052788408819752e-01	nan	nan	2.042454260823194923e-01	4.243399440180066137e-03	9.737076640825812479e-01	1.857719472420487142e-02	nan	nan	nan	nan	2.448589999999999378e-01	1.500000000000000222e-01	9.880999999999999783e-01	2.636787526499625653e-02	7.036914285714290429e+01	2.358079832242920004e-01	2.461288824934336761e-01	2.048712994999174475e-03	nan	0.000000000000000000e+00
4.800000000000000000e+01	1.144646007130864120e+02	2.220158006326207467e-01	nan	nan	2.033803135168038567e-01	4.200768299405783709e-03	9.736482091868063904e-01	1.863230792243969133e-02	nan	nan	nan	nan	2.429790000000000560e-01	1.500000000000000222e-01	9.877000000000000224e-01	2.631695979718469067e-02	7.036914285714290429e+01	2.359182845407485629e-01	2.434480385928801394e-01	1.903983000276317965e-03	nan	0.000000000000000000e+00
4.900000000000000000e+01	1.185722534416931353e+02	2.077067342585185439e-01	nan	nan	2.126514147765851404e-01	4.370059310075351602e-03	9.736872094655887322e-01	1.870483542101454219e-02	nan	nan	nan	nan	2.531859999999994670e-01	1.500000000000000222e-01	9.874000000000000554e-01	2.626604432937312134e-02	7.036914285714290429e+01	2.360302258098694039e-01	2.532559207250734135e-01	1.855649906366601144e-03	nan	0.000000000000000000e+00
5.000000000000000000e+01	1.225208284528399361e+02	1.979442220899254312e-01	nan	nan	1.996035483855140846e-01	4.083929402293667160e-03	9.737261214203376536e-01	1.879272098723179865e-02	nan	nan	nan	nan	2.368229999999993396e-01	1.500000000000000222e-01	9.870999999999999774e-01	2.621512886156155547e-02	7.036914285714290429e+01	2.361382384650977939e-01	2.367511374007249536e-01	1.617717870275271188e-03	nan	0.000000000000000000e+00
5.100000000000000000e+01	1.267446729968574743e+02	1.915341382883487542e-01	nan	nan	1.916971319270247553e-01	3.907273313040320398e-03	9.737649449856926598e-01	1.889575400519929310e-02	nan	nan	nan	nan	2.265999999999994685e-01	1.500000000000000222e-01	9.868000000000000105e-01	2.616421339374998614e-02	7.036914285714290429e+01	2.362542249247567561e-01	2.257527457491263490e-01	1.427287834845934961e-03	nan	0.000000000000000000e+00
5.200000000000000000e+01	1.311742979685567150e+02	1.887054931236994693e-01	nan	nan	1.901378838528216819e-01	3.863989585407776473e-03	9.737049671028369380e-01	1.901176447871729194e-02	nan	nan	nan	nan	2.238950000000006213e-01	1.500000000000000222e-01	9.864000000000000545e-01	2.611329792593842028e-02	7.036914285714290429e+01	2.363763562254446171e-01	2.224895200841160992e-01	1.291925605765508476e-03	nan	0.000000000000000000e+00
5.300000000000000000e+01	1.356688916897438162e+02	1.890671451968613803e-01	nan	nan	1.897806510155023996e-01	3.849050732688750510e-03	9.737435797461563292e-01	1.914432132086329313e-02	nan	nan	nan	nan	2.226049999999997198e-01	1.500000000000000222e-01	9.860999999999999766e-01	2.606238245812685095e-02	7.036914285714290429e+01	2.365007986150761965e-01	2.211853317897939097e-01	1.171639396458758111e-03	nan	0.000000000000000000e+00
5.400000000000000000e+01	1.401899871525766059e+02	1.917504754162198677e-01	nan	nan	2.003465710978830638e-01	4.059512479701128142e-03	9.737821037921173817e-01	1.929121161673018336e-02	nan	nan	nan	nan	2.340999999999997527e-01	1.500000000000000222e-01	9.858000000000000096e-01	2.601146699031528509e-02	7.036914285714290429e+01	2.366265068305602459e-01	2.324502950593339834e-01	1.118302425034741181e-03	nan	0.000000000000000000e+00
5.500000000000000000e+01	1.444919821220591984e+02	1.956029147732845919e-01	nan	nan	2.241155490441808229e-01	4.541268707437105638e-03	9.737217243056912608e-01	1.945014032875939936e-02	nan	nan	nan	nan	2.609429999999992589e-01	1.500000000000000222e-01	9.854000000000000536e-01	2.596055152250371575e-02	7.036914285714290429e+01	2.367466233368827888e-01	2.587663222701073740e-01	1.132194704456008279e-03	nan	0.000000000000000000e+00
5.600000000000000000e+01	1.483564726447330600e+02	1.995290821277960203e-01	nan	nan	1.968802728699667881e-01	3.993106329637244323e-03	9.737600369783305787e-01	1.962469563614204632e-02	nan	nan	nan	nan	2.284030000000001337e-01	1.500000000000000222e-01	9.850999999999999757e-01	2.590963605469214989e-02	7.065242857142860089e+01	2.368549462184119658e-01	2.264251113619495104e-01	8.968321106139808332e-04	nan	0.000000000000000000e+00
5.700000000000000000e+01	1.527729439185462468e+02	2.040125577347137453e-01	nan	nan	2.067428140647265544e-01	4.201285656531104570e-03	9.737982608453121802e-01	1.981256273387938319e-02	nan	nan	nan	nan	2.389349999999996754e-01	1.500000000000000222e-01	9.848000000000000087e-01	2.585872058688058056e-02	7.078385714285710151e+01	2.369805333608801801e-01	2.363109147787453845e-01	8.427054226939941894e-04	nan	0.000000000000000000e+00
5.800000000000000000e+01	1.570046570450274714e+02	2.079003274538055723e-01	nan	nan	1.857800677637443387e-01	3.786907371501311865e-03	9.737374789902539796e-01	2.001133725730184360e-02	nan	nan	nan	nan	2.138580000000001036e-01	1.500000000000000222e-01	9.844000000000000528e-01	2.580780511906901470e-02	7.100642857142860009e+01	2.371131337659456717e-01	2.101772320091586932e-01	6.743349736510148053e-04	nan	0.000000000000000000e+00
5.900000000000000000e+01	1.617625463294216388e+02	2.114182770254330324e-01	nan	nan	2.148465411061759589e-01	4.397304747085353967e-03	9.737754910319207369e-01	2.022468050089256536e-02	nan	nan	nan	nan	2.463460000000008421e-01	1.500000000000000222e-01	9.840999999999999748e-01	2.575688965125744537e-02	7.124914285714289974e+01	2.372628659827648312e-01	2.424632166698454938e-01	7.100830677233421501e-04	nan	0.000000000000000000e+00
6.000000000000000000e+01	1.658868832648738589e+02	2.135000796899808595e-01	nan	nan	1.873785825036575758e-01	3.854696761518440224e-03	9.737144291625617898e-01	2.044811219371429553e-02	nan	nan	nan	nan	2.140059999999994744e-01	1.500000000000000222e-01	9.837000000000000188e-01	2.570597418344587951e-02	7.143128571428570694e+01	2.373932167590993292e-01	2.115419383598212133e-01	5.809110715269788202e-04	nan	0.000000000000000000e+00
6.100000000000000000e+01	1.706140782965231040e+02	2.146015297783971931e-01	nan	nan	1.882387975956196224e-01	3.897858461626078214e-03	9.737522290693917393e-01	2.068537026713798688e-02	nan	nan	nan	nan	2.140810000000001878e-01	1.500000000000000222e-01	9.834000000000000519e-01	2.565505871563431017e-02	7.179528571428569705e+01	2.375432624335081511e-01	2.112021938036024171e-01	5.634854204583445358e-04	nan	0.000000000000000000e+00
6.200000000000000000e+01	1.753488775994597972e+02	2.142518554017972809e-01	nan	nan	2.052823317043319107e-01	4.282188732490854570e-03	9.737899398187501721e-01	2.093400248728974344e-02	nan	nan	nan	nan	2.325119999999998299e-01	1.500000000000000222e-01	9.830999999999999739e-01	2.560414324782274431e-02	7.193685714285709309e+01	2.376942384202244685e-01	2.289129193581498356e-01	6.255789079826706107e-04	nan	0.000000000000000000e+00
6.300000000000000000e+01	1.797173510032497745e+02	2.126103661969825365e-01	nan	nan	1.980118378887470720e-01	4.164512968851658177e-03	9.737284742913910884e-01	2.119145518521763777e-02	nan	nan	nan	nan	2.233760000000000190e-01	1.500000000000000222e-01	9.827000000000000179e-01	2.555322778001117498e-02	7.207857142857139365e+01	2.378341522063798230e-01	2.194378950496315983e-01	6.411881136249110219e-04	nan	0.000000000000000000e+00
6.400000000000000000e+01	1.842744490367221886e+02	2.096074391647056445e-01	nan	nan	1.853678494855379444e-01	3.936545393253752106e-03	9.737659724527313321e-01	2.146161783735847997e-02	nan	nan	nan	nan	2.082189999999997099e-01	1.500000000000000222e-01	9.824000000000000510e-01	2.550231231219960912e-02	7.238200000000000500e+01	2.379807464631049363e-01	2.044153700505717541e-01	6.576424875050272895e-04	nan	0.000000000000000000e+00
6.500000000000000000e+01	1.891664490842362341e+02	2.050977733998545771e-01	nan	nan	1.862614703374487479e-01	3.999597735480553765e-03	9.737042260309003439e-01	2.173975579333400909e-02	nan	nan	nan	nan	2.082929999999993953e-01	1.500000000000000222e-01	9.819999999999999840e-01	2.545139684438803979e-02	7.247285714285719394e+01	2.381388435158190986e-01	2.044049211455094550e-01	7.366209779781470379e-04	nan	0.000000000000000000e+00
6.600000000000000000e+01	1.940586992042229895e+02	1.995594855352910701e-01	nan	nan	2.286639354089694265e-01	4.964235159960229959e-03	9.737493053169942181e-01	2.199839676594550833e-02	nan	nan	nan	nan	2.546719999999993433e-01	1.500000000000000222e-01	9.817000000000000171e-01	2.540319532420433346e-02	7.274599999999999511e+01	2.382977090169307866e-01	2.492364320604069650e-01	9.999979520243919111e-04	nan	0.000000000000000000e+00
6.700000000000000000e+01	1.980709537198775649e+02	1.945637705113946458e-01	nan	nan	1.797724300227439287e-01	3.950289813114837671e-03	9.738264577684112577e-01	2.173174499734836090e-02	nan	nan	nan	nan	1.993800000000014450e-01	1.500000000000000222e-01	9.812999999999999501e-01	2.540074320689000506e-02	7.321128571428569387e+01	2.384285760765205708e-01	1.948407578885452129e-01	8.131860625655025054e-04	nan	0.000000000000000000e+00
6.800000000000000000e+01	2.032033500974980598e+02	1.876365515759369773e-01	nan	nan	1.907387009516756105e-01	4.250789132542143536e-03	9.740027412345751978e-01	2.147343072177941570e-02	nan	nan	nan	nan	2.105689999999995621e-01	1.500000000000000222e-01	9.809999999999999831e-01	2.539829108957567666e-02	7.348442857142859452e+01	2.385967654230896906e-01	2.058435925525510801e-01	9.358566016131481804e-04	nan	0.000000000000000000e+00
6.900000000000000000e+01	2.080614075555882607e+02	1.809336244507403768e-01	nan	nan	2.117618966695055394e-01	4.784984244013853333e-03	9.740796304433292363e-01	2.121928235108734226e-02	nan	nan	nan	nan	2.327779999999997074e-01	1.500000000000000222e-01	9.806000000000000272e-01	2.539583897226134826e-02	7.374728571428569524e+01	2.387567784092653189e-01	2.282103550611263576e-01	1.147350732932704218e-03	nan	0.000000000000000000e+00
7.000000000000000000e+01	2.124433296630760992e+02	1.753985408624595121e-01	nan	nan	1.861536530569413705e-01	4.174446527634796157e-03	9.741563636285733851e-01	2.097175130945421948e-02	nan	nan	nan	nan	2.040320000000015455e-01	1.500000000000000222e-01	9.801999999999999602e-01	2.539338685494702333e-02	7.416200000000000614e+01	2.389017991560402621e-01	2.003450975506048670e-01	9.808272151405426215e-04	nan	0.000000000000000000e+00
7.100000000000000000e+01	2.174347170852086037e+02	1.717018822739202477e-01	nan	nan	2.049103627369913971e-01	4.530268599879349808e-03	9.743323724369093997e-01	2.073319538721046795e-02	nan	nan	nan	nan	2.240189999999984138e-01	1.500000000000000222e-01	9.798999999999999932e-01	2.539093473763269493e-02	7.410128571428569444e+01	2.390675537431363740e-01	2.194290360245096660e-01	9.999758226900488500e-04	nan	0.000000000000000000e+00
7.200000000000000000e+01	2.219919991027456945e+02	1.707849606728869818e-01	nan	nan	1.909512957634497132e-01	4.163591209218897755e-03	9.744088414766065576e-01	2.049960646462280905e-02	nan	nan	nan	nan	2.082300000000003593e-01	1.500000000000000222e-01	9.795000000000000373e-01	2.538848262031836653e-02	7.405085714285709741e+01	2.392193522056232369e-01	2.035179207292160120e-01	8.601902942776871140e-04	nan	0.000000000000000000e+00
7.300000000000000000e+01	2.269055713150449378e+02	1.718396488837525271e-01	nan	nan	1.926155562287886480e-01	4.141294933456482474e-03	9.745846826699900989e-01	2.027544532201327326e-02	nan	nan	nan	nan	2.094929999999983750e-01	1.500000000000000222e-01	9.791999999999999593e-01	2.538603050300403813e-02	7.392942857142860191e+01	2.393835133816858973e-01	2.044251834614575491e-01	7.951260531480884184e-04	nan	0.000000000000000000e+00
7.400000000000000000e+01	2.317973365225764155e+02	1.743894390516903536e-01	nan	nan	1.926470994841707751e-01	4.085572488032793853e-03	9.746608869767818817e-01	2.005680324452808680e-02	nan	nan	nan	nan	2.089749999999988006e-01	1.500000000000000500e-01	9.788000000000000034e-01	2.538357838568971320e-02	7.410128571428569444e+01	2.395474562952397690e-01	2.034526023048601751e-01	7.245549834087747438e-04	nan	0.000000000000000000e+00
7.500000000000000000e+01	2.367124862364226487e+02	1.778657803684510208e-01	nan	nan	1.901484522432700386e-01	3.978618804052414665e-03	9.747369344551692905e-01	1.984602973536733067e-02	nan	nan	nan	nan	2.057129999999993686e-01	1.500000000000000500e-01	9.784000000000000474e-01	2.538112626837538480e-02	7.373714285714289929e+01	2.397126986954098149e-01	1.998961604294629546e-01	6.478183176309789022e-04	nan	0.000000000000000000e+00
7.600000000000000000e+01	2.417150835742182835e+02	1.818177900959442594e-01	-2.663697042950390426e+01	2.300951460331379508e+02	1.803765150162165154e-01	3.723521952779953927e-03	9.749124990473507779e-01	1.964539170163729503e-02	7.364614285714290531e+01	6.007012278041462139e+01	6.534176837273427907e+01	7.620889623215890651e+01	1.945979999999991605e-01	1.500000000000000500e-01	9.780999999999999694e-01	2.537867415106105640e-02	7.364614285714290531e+01	2.398814140498340686e-01	1.891079773436810108e-01	5.528155776215176861e-04	1.865494174548589512e-01	0.000000000000000000e+00
7.700000000000000000e+01	2.470030677938507324e+02	1.859695016248629762e-01	-2.127646052471163074e+01	2.419641951835473890e+02	1.896156420696877842e-01	3.863629643244800675e-03	9.749882808865083517e-01	1.945111219757921298e-02	7.356514285714290224e+01	6.000405441951414076e+01	6.453178564438177034e+01	7.471770900203949850e+01	2.039919999999995071e-01	1.500000000000000500e-01	9.777000000000000135e-01	2.537622203374672800e-02	7.356514285714290224e+01	2.400603391111708618e-01	1.982297494056704523e-01	5.210953907088791606e-04	1.903895485383208797e-01	0.000000000000000000e+00
7.800000000000000000e+01	2.520477192803111848e+02	1.895371555839966971e-01	-1.602407136954367317e+01	2.465270263138309872e+02	1.885965380468117569e-01	3.796375358960344358e-03	9.751636766048674687e-01	1.926744982311891924e-02	7.372714285714289417e+01	6.013619114131508070e+01	6.406620997547985041e+01	7.131478570688976504e+01	2.023359999999989611e-01	1.500000000000000500e-01	9.774000000000000465e-01	2.537376991643240307e-02	7.372714285714289417e+01	2.402315940081960755e-01	1.966213083213366464e-01	4.669119330890469217e-04	1.849287474504548168e-01	0.000000000000000000e+00
7.900000000000000000e+01	2.571336380372228518e+02	1.924675845718392675e-01	-1.061658327595825035e+01	2.365402395667327937e+02	2.094011815528884490e-01	4.168918099775106335e-03	9.752391922151775194e-01	1.909070212269623965e-02	7.364614285714290531e+01	6.007012278041462139e+01	6.338069802797843266e+01	6.909558949485675328e+01	2.240619999999999834e-01	1.500000000000000500e-01	9.769999999999999796e-01	2.537131779911807467e-02	7.364614285714290531e+01	2.404048116738233820e-01	2.174257214260615911e-01	4.735107547734064928e-04	2.149491475516181749e-01	0.000000000000000000e+00
8.000000000000000000e+01	2.617329098871270503e+02	1.943736675531772817e-01	-5.964320117948476607e+00	2.399070613746998220e+02	1.951429172752003616e-01	3.845437417522170644e-03	9.753145501891924418e-01	1.892311328908589593e-02	7.383842857142859373e+01	6.022696231087674335e+01	6.303051627200644447e+01	6.800860823926994669e+01	2.082590000000017483e-01	1.500000000000000500e-01	9.766000000000000236e-01	2.536886568180374626e-02	7.383842857142859373e+01	2.405619469190750093e-01	2.019604671361131809e-01	4.117953624803650701e-04	1.855005618704830828e-01	0.000000000000000000e+00
8.100000000000000000e+01	2.666843739740368733e+02	1.955185420824124831e-01	-5.735008669631220801e-01	2.245783575623555635e+02	2.170605750485149477e-01	4.237202032465720025e-03	9.754896673551349817e-01	1.876685619485864501e-02	7.384842857142859884e+01	6.023511889864224145e+01	6.250203439762155710e+01	6.654503507545781815e+01	2.310510000000007835e-01	1.500000000000000777e-01	9.762999999999999456e-01	2.536641356448942133e-02	7.384842857142859884e+01	2.407289750595570377e-01	2.245238373535519971e-01	4.419575600953750652e-04	1.720075754880132091e-01	0.000000000000000000e+00
8.200000000000000000e+01	2.711382440476421607e+02	1.956848806531890084e-01	5.240196565622849079e+00	2.532908369727608147e+02	1.920785217075612616e-01	3.716650443116827247e-03	9.755647581905260157e-01	1.861831703136310884e-02	7.381814285714290236e+01	6.021041608998105232e+01	6.195774968729089949e+01	6.522352005541992526e+01	2.039229999999996323e-01	1.500000000000000777e-01	9.758999999999999897e-01	2.536396144717509293e-02	7.381814285714290236e+01	2.408708152163146488e-01	1.980475189060971475e-01	3.899953482875873241e-04	1.462232403985367357e-01	0.000000000000000000e+00
8.300000000000000000e+01	2.761875372956638444e+02	1.948565508995415418e-01	1.207905472028050653e+01	2.317206960817609058e+02	1.929641612625793146e-01	3.702146765574954902e-03	9.756396908987079453e-01	1.847967156590905533e-02	7.353485714285710628e+01	5.997935161085288058e+01	6.116868395877215647e+01	6.376964609721537158e+01	2.042910000000013326e-01	1.500000000000000777e-01	9.755000000000000338e-01	2.536150932986076453e-02	7.353485714285710628e+01	2.410321184782475978e-01	1.979897406586052788e-01	4.048764987520784599e-04	1.885554249013582651e-01	0.000000000000000000e+00
8.400000000000000000e+01	2.812383040509186571e+02	1.929601749259794441e-01	1.738253511880600399e+01	2.224383817934948979e+02	1.813372840856727619e-01	3.452020135681493473e-03	9.757144653078994034e-01	1.835114934023988204e-02	7.344385714285709810e+01	5.990512666218690185e+01	6.060608371879138900e+01	6.248303922820488765e+01	1.914259999999998740e-01	1.500000000000000777e-01	9.750999999999999668e-01	2.535905721254643613e-02	7.344385714285709810e+01	2.411939995604133746e-01	1.859030473117851689e-01	4.089794935309218208e-04	1.699617043404736960e-01	0.000000000000000000e+00
8.500000000000000000e+01	2.866174520232639225e+02	1.898311883436897274e-01	2.326621346788140698e+01	2.575580390406175297e+02	1.813473306533368024e-01	3.428315358081664068e-03	9.758891929812101296e-01	1.823484036121349877e-02	7.338328571428570513e+01	5.985572104486453071e+01	6.010473013468870107e+01	6.116101004274693764e+01	1.908630000000002269e-01	1.500000000000000777e-01	9.747999999999999998e-01	2.535660509523211120e-02	7.338328571428570513e+01	2.413669901339631496e-01	1.857758450436808595e-01	4.510083138732992342e-04	1.587289144688138198e-01	0.000000000000000000e+00
8.600000000000000000e+01	2.920002831430194306e+02	1.856898494533576194e-01	2.956626285300130874e+01	2.461524988031898147e+02	1.862892899609290276e-01	3.501747235887607990e-03	9.759636990196797202e-01	1.812720072877567132e-02	7.332242857142860260e+01	5.816666818332401334e+01	5.963282341377762918e+01	5.834973658329827373e+01	1.954819999999983793e-01	1.500000000000000777e-01	9.744000000000000439e-01	2.535415297791778280e-02	7.332242857142860260e+01	2.415407039424866675e-01	1.905835747112528400e-01	5.159288781951358854e-04	1.760342781665425183e-01	0.000000000000000000e+00
8.700000000000000000e+01	2.972473250327261667e+02	1.808958573625745747e-01	3.524697464626875387e+01	2.151955678648713786e+02	2.065551208899316371e-01	3.866248640593844977e-03	9.760380462667684887e-01	1.803030672206627077e-02	7.326185714285709594e+01	5.638050904555208831e+01	5.918358127359147147e+01	5.568061216653032375e+01	2.161410000000003606e-01	1.500000000000000777e-01	9.739999999999999769e-01	2.535170086060345440e-02	7.326185714285709594e+01	2.417106226562455162e-01	2.109379745079874580e-01	6.344587299566080332e-04	2.037115497187516056e-01	0.000000000000000000e+00
8.800000000000000000e+01	3.019880551091029020e+02	1.761857217559081035e-01	4.015587648016389011e+01	2.239800236773388917e+02	1.920462412722719892e-01	3.583557493875248225e-03	9.762124925857821323e-01	1.794618083692772759e-02	7.345399999999999352e+01	5.521128238533458443e+01	5.899708973827189595e+01	5.400028636174690178e+01	2.004020000000004131e-01	1.500000000000001055e-01	9.737000000000000099e-01	2.534924874328912600e-02	7.345399999999999352e+01	2.418646511279467226e-01	1.957425832334164506e-01	6.516648541304929368e-04	1.728887890420551243e-01	0.000000000000000000e+00
